second,entropy_g,det_g,rmse_g
30,19.229830892082624,90.13129102844638,
31,18.436228651196554,91.15156646909399,
32,18.015025788111494,93.60949208992507,
33,16.754772118680602,94.1034897713598,
34,15.322825116081763,94.49381761978361,
35,13.631883869480072,94.7897283215482,
36,12.617639838603694,94.88677867056245,
37,12.617639838603694,86.43170197224251,
38,12.617639838603694,90.02921840759679,
39,12.617639838603694,93.69978086194303,
40,12.617639838603694,97.44338933528122,
41,11.689242085573616,97.52475247524752,
42,10.68347958147396,97.60438056125942,
43,9.589025169196656,97.68211920529801,
44,8.389867841285003,97.75784753363229,
45,7.061688444812967,98.03283767038414,
46,5.563083681888854,98.23247453565008,
47,3.806706096781599,98.3632676709154,
48,1.3810876425130094,98.43137254901961,
49,1.3810876425130094,98.43137254901961,
50,1.3810876425130094,98.43137254901961,
51,1.3810876425130094,98.43137254901961,
52,1.3810876425130094,98.43137254901961,
53,1.3810876425130094,89.81792717086834,4.351782817350505
54,1.3810876425130094,93.02521008403362,4.229158832759113
55,1.3810876425130094,96.28851540616246,4.430759898974083
56,1.3810876425130094,99.6078431372549,
57,-0.0,99.61432506887053,
58,-0.0,99.61432506887053,
59,-0.0,99.61432506887053,
60,-0.0,99.61432506887053,
61,-0.0,99.61432506887053,2.9577873169164066
62,-0.0,99.61432506887053,2.714908927839405
63,-0.0,99.61432506887053,2.5189530785237753
64,-0.0,99.61432506887053,2.348359368394741
65,-0.0,99.61432506887053,2.2114929709566646
66,-0.0,99.61432506887053,2.0992626715773683
67,-0.0,99.61432506887053,2.0061241151770335
68,-0.0,99.61432506887053,1.9280341301782329
69,-0.0,99.61432506887053,1.8621010538879388
70,-0.0,99.61432506887053,1.8061735230234854
71,-0.0,99.61432506887053,1.7580028812186337
72,-0.0,99.61432506887053,1.715752538684522
73,-0.0,99.61432506887053,1.6780006048330147
74,-0.0,99.61432506887053,1.6780006048330147
75,-0.0,99.61432506887053,1.6780006048330147
76,-0.0,99.61432506887053,1.6780006048330147
77,-0.0,99.61432506887053,1.5581638261954538
78,-0.0,99.61432506887053,1.4542862377824195
79,-0.0,99.61432506887053,1.363393347921015
80,-0.0,99.61432506887053,1.2831937392197765
81,-0.0,99.61432506887053,1.2119051981520073
82,-0.0,99.61432506887053,1.1481207140387415
83,-0.0,99.61432506887053,1.090714678336803
84,-0.0,99.61432506887053,1.0387758841302892
85,-0.0,99.61432506887053,0.9915587984880027
86,-0.0,99.61432506887053,0.9484475463798256
87,-0.0,99.61432506887053,0.908928898613997
88,-0.0,99.61432506887053,0.8725717426694356
89,-0.0,99.61432506887053,0.839011291028302
90,-0.0,99.61432506887053,0.8079367987679932
91,-0.0,99.61432506887053,0.7790819130977047
92,-0.0,99.61432506887053,0.7522170195426106
93,-0.0,99.61432506887053,0.7271431188911877
94,-0.0,99.61432506887053,0.7036868892495363
95,-0.0,99.61432506887053,0.6816966739604865
96,-0.0,99.61432506887053,0.6610391989919848
97,-0.0,99.61432506887053,0.6415968696098674
98,-0.0,99.61432506887053,0.6232655304781534
99,-0.0,99.61432506887053,0.6059525990759829
100,-0.0,99.61432506887053,0.5895755018036573
101,-0.0,99.61432506887053,0.5740603570193488
102,-0.0,99.61432506887053,0.5593408606855192
103,-0.0,99.61432506887053,0.5453573391683808
104,-0.0,99.61432506887053,0.5320559406520761
105,-0.0,99.61432506887053,0.5193879420651256
106,-0.0,99.61432506887053,0.5073091527147819
107,-0.0,99.61432506887053,0.49577939924399883
108,-0.0,99.61432506887053,0.4847620792608064
109,-0.0,99.61432506887053,0.47422377318992626
110,-0.0,99.61432506887053,0.46413390567525237
111,-0.0,99.61432506887053,0.4544644493070238
112,-0.0,99.61432506887053,0.44518966462729903
113,-0.0,99.61432506887053,0.43628587133475727
114,-0.0,99.61432506887053,0.4277312464066318
115,-0.0,99.61432506887053,0.41950564551420333
116,-0.0,99.61432506887053,0.4115904446554496
117,-0.0,99.61432506887053,0.40396839938406015
118,-0.0,99.61432506887053,0.396623519395264
119,-0.0,99.61432506887053,0.3895409565489269
120,-0.0,99.61432506887053,0.3827069046796521
121,-0.0,99.61432506887053,0.3761085097713894
122,-0.0,99.61432506887053,0.36973378926679334
123,-0.0,99.61432506887053,0.3635715594456857
124,-0.0,99.61432506887053,0.35761136994658277
125,-0.0,99.61432506887053,0.3518434446248688
126,-0.0,99.61432506887053,0.3462586280435262
127,-0.0,99.61432506887053,0.34084833698035194
128,-0.0,99.61432506887053,0.33560451641142736
129,-0.0,99.61432506887053,0.3305195994961097
130,-0.0,99.61432506887053,0.3255864711454251
131,-0.0,99.61432506887053,0.32079843480505615
132,-0.0,99.61432506887053,0.3161491821267256
133,-0.0,99.61432506887053,0.31163276523920713
134,-0.0,99.61432506887053,0.30724682728836283
135,-0.0,99.61432506887053,0.30329342475094856
136,-0.0,99.61432506887053,0.8074901277409565
137,-0.0,99.61432506887053,1.383452935493621
138,-0.0,99.61432506887053,1.802490910568172
139,-0.0,99.61432506887053,2.1665037495538924
140,-0.0,99.61432506887053,2.91420317976167
141,-0.0,99.61432506887053,3.9588986989451795
142,-0.0,99.61432506887053,5.214944849686251
143,-0.0,99.61432506887053,5.41469850014514
144,-0.0,99.61432506887053,5.609974539832925
